MP URI;HP URI;jaccardSimilarityLabels;jaccardSimilarityDefinitions;jaccardSimilaritySynonyms;sigmoidSimilarityLabels;sigmoidSimilarityDefinitions;sigmoidSimilaritySynonyms;cosineSimilarityLabels;cosineSimilarityDefinitions;cosineSimilaritySynonyms;jaccardSubtree;cosineSubtree;descendantsEvaluation;hasLoop;silverMapping;ourScore
http://purl.obolibrary.org/obo/HP_0100731;http://purl.obolibrary.org/obo/MP_0008798;0.692307692;0.709677419;0.923076923;0.199950642;0.1;0.499993856;0.666666667;0.462030828;1;0;0;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0000537;http://purl.obolibrary.org/obo/MP_0006168;0.928571429;0.714285714;0;0.49999774;0.111111111;0;1;0.511101252;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0030087;http://purl.obolibrary.org/obo/MP_0005180;0.764705882;0.68;0.722222222;0.199999096;0.111111102;0.166665913;0.75;0.335672543;0.670820393;1;0.714285714;FALSCH;FALSCH;2;3
http://purl.obolibrary.org/obo/HP_0100267;http://purl.obolibrary.org/obo/MP_0003772;0.571428571;0.52173913;0.142857143;0.241006895;0.083332309;0.066016737;0.5;0.094491118;0;0;0;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0005232;http://purl.obolibrary.org/obo/MP_0001944;0.526315789;0.708333333;0.928571429;0.09999092;0.12499999;0.49999774;0;0.402015126;1;0;0;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0100596;http://purl.obolibrary.org/obo/MP_0013791;0.727272727;0.56;0.727272727;0.249832325;0.083333195;0.249832325;0.816496581;0.326860225;0.816496581;1;1;FALSCH;FALSCH;2;4
http://purl.obolibrary.org/obo/HP_0008256;http://purl.obolibrary.org/obo/MP_0009044;0.733333333;0.730769231;0.692307692;0.199993319;0.124999999;0.199950642;0.316227766;0.238095238;0.5;0;0.632455532;FALSCH;FALSCH;3;3
http://purl.obolibrary.org/obo/HP_0006681;http://purl.obolibrary.org/obo/MP_0010532;0.9375;0;0;0.499999694;0;0;1;0;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0008716;http://purl.obolibrary.org/obo/MP_0003593;0.9375;0.782608696;0.882352941;0.499999694;0.166666662;0.333333129;1;0.560112034;0.5;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0003006;http://purl.obolibrary.org/obo/MP_0002039;0.625;0.851851852;0.076923077;0.142844172;0.2;0.035547474;0.577350269;0.340172985;0;0;0;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0012440;http://purl.obolibrary.org/obo/MP_0005083;0.9375;0.80952381;0.555555556;0.499999694;0.199999983;0.111101023;1;0.341881729;0.577350269;0.113207547;0.313023755;WAHR;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0100022;http://purl.obolibrary.org/obo/MP_0001388;0.8125;0.76;0.733333333;0.24999887;0.142857141;0.199993319;0.333333333;0.054232614;0.40824829;0.014778325;0.133073464;WAHR;FALSCH;2;3
http://purl.obolibrary.org/obo/HP_0002773;http://purl.obolibrary.org/obo/MP_0004610;0.714285714;0;0.588235294;0.199981841;0;0.124988651;0.353553391;0;0;1;1;FALSCH;FALSCH;3;3
http://purl.obolibrary.org/obo/HP_0030685;http://purl.obolibrary.org/obo/MP_0004893;0.933333333;0.59375;0.8125;0.499999168;0.071428571;0.24999887;1;0.449823451;0.666666667;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0030687;http://purl.obolibrary.org/obo/MP_0002695;0.8125;0.72;0.928571429;0.24999887;0.124999996;0.49999774;0.866025404;0.543075387;1;1;0.845154255;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0010743;http://purl.obolibrary.org/obo/MP_0004635;0.769230769;0.807692308;0.555555556;0.249977301;0.166666666;0.111101023;0.816496581;0.459572515;0.316227766;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0100788;http://purl.obolibrary.org/obo/MP_0009553;0.8;0.64;0.5;0.333109767;0.099999977;0.142150679;1;0.406181197;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0003149;http://purl.obolibrary.org/obo/MP_0009810;0.4375;0.666666667;0.833333333;0.09981779;0.099999997;0.333303068;0;0.340168026;1;0;0;FALSCH;FALSCH;3;3
http://purl.obolibrary.org/obo/HP_0003138;http://purl.obolibrary.org/obo/MP_0005565;0.882352941;0.739130435;0.473684211;0.333333129;0.142857131;0.090886656;0.894427191;0.486664263;0.353553391;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0011487;http://purl.obolibrary.org/obo/MP_0011962;0.866666667;0.736842105;0.8125;0.333331826;0.166666389;0.24999887;0.666666667;0.455842306;0.577350269;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0003298;http://purl.obolibrary.org/obo/MP_0005297;0.866666667;0.821428571;0.3;0.333331826;0.166666667;0.066336984;1;0.45627377;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0003202;http://purl.obolibrary.org/obo/MP_0002269;0.8125;0.548387097;0.875;0.24999887;0.066666661;0.333332779;0.40824829;0.121267813;0.816496581;0;0.668440183;FALSCH;FALSCH;3;4
http://purl.obolibrary.org/obo/HP_0000787;http://purl.obolibrary.org/obo/MP_0002708;0.833333333;0.652173913;0.210526316;0.333303068;0.111111043;0.060251724;1;0.565685425;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0010783;http://purl.obolibrary.org/obo/MP_0001190;0.214285714;0.8;0.466666667;0.075429021;0.166666666;0.110908655;0;0;0;0;0;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0008216;http://purl.obolibrary.org/obo/MP_0000639;0.529411765;0.592592593;0.529411765;0.11108369;0.083333315;0.11108369;0.577350269;0.333333333;0.288675135;0;0.666819135;FALSCH;FALSCH;3;3
http://purl.obolibrary.org/obo/HP_0030732;http://purl.obolibrary.org/obo/MP_0002624;0.666666667;0.75;0.933333333;0.124999792;0.125;0.499999168;0.577350269;0.299049986;0.666666667;0;0;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0000096;http://purl.obolibrary.org/obo/MP_0005264;0.818181818;0.708333333;0.692307692;0.33325107;0.12499999;0.199950642;1;0.173421994;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0007968;http://purl.obolibrary.org/obo/MP_0001289;0.9;0.75;0.8;0.333333323;0.125;0.199999955;0.730296743;0.700202625;0.547722558;0;0;WAHR;FALSCH;2;3
http://purl.obolibrary.org/obo/HP_0010949;http://purl.obolibrary.org/obo/MP_0010667;0.636363636;0.769230769;0;0.111110926;0.142857142;0;0.40824829;0.343203236;0;0;0;FALSCH;FALSCH;2;3
http://purl.obolibrary.org/obo/HP_0030686;http://purl.obolibrary.org/obo/MP_0004892;0.933333333;0.606060606;0;0.499999168;0.071428571;0;1;0.340502612;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0000621;http://purl.obolibrary.org/obo/MP_0006165;0.75;0.655172414;0.307692308;0.331684918;0.09090909;0.096402758;1;0.399704033;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0045082;http://purl.obolibrary.org/obo/MP_0006086;0.933333333;0.586206897;0.263157895;0.499999168;0.076923071;0.065774287;1;0.245358246;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0002650;http://purl.obolibrary.org/obo/MP_0000161;0.833333333;0.761904762;0;0.493307149;0.166666629;0;1;0.606091527;0;0;0;WAHR;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0025066;http://purl.obolibrary.org/obo/MP_0002813;0.277777778;0.59375;0.315789474;0.07047245;0.071428571;0.07107534;0;0.263523138;0;1;1;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0010906;http://purl.obolibrary.org/obo/MP_0011652;0.473684211;0.714285714;0;0.090886656;0.142857055;0;0;0.474341649;0;1;1;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0012116;http://purl.obolibrary.org/obo/MP_0020153;0.923076923;0.7;0;0.499993856;0.142856905;0;0.866025404;0.554700196;0;0;0;WAHR;FALSCH;2;3
http://purl.obolibrary.org/obo/HP_0400005;http://purl.obolibrary.org/obo/MP_0020084;0.777777778;0.555555556;0.466666667;0.332725966;0.07692303;0.110908655;0.5;0.442718872;0.353553391;1;1;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0100540;http://purl.obolibrary.org/obo/MP_0006167;0.5;0.666666667;0.666666667;0.142150679;0.124999792;0.19986586;0.5;0.471404521;0;0;0;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0001944;http://purl.obolibrary.org/obo/MP_0001429;0.909090909;0;0;0.499954602;0;0;1;0;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0012331;http://purl.obolibrary.org/obo/MP_0002751;0.95;0.642857143;0.761904762;0.499999994;0.090909088;0.166666629;1;0.34554737;0.670820393;0.049180328;0.269333119;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0001126;http://purl.obolibrary.org/obo/MP_0005242;0.833333333;0.807692308;0;0.333303068;0.166666666;0;1;0.711111111;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0001402;http://purl.obolibrary.org/obo/MP_0003331;0.764705882;0.703703704;0.625;0.199999096;0.11111111;0.142844172;0.707106781;0.509324813;0;1;1;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0030431;http://purl.obolibrary.org/obo/MP_0010079;0.785714286;0.821428571;0.916666667;0.249991649;0.166666667;0.499983299;0.577350269;0.643585666;1;1;1;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0000176;http://purl.obolibrary.org/obo/MP_0011615;0.764705882;0.64516129;0.764705882;0.199999096;0.083333333;0.199999096;0.866025404;0.640228121;0.577350269;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0011565;http://purl.obolibrary.org/obo/MP_0010406;0.818181818;0.75;0.533333333;0.33325107;0.142857139;0.124916162;1;0.336787657;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0000822;http://purl.obolibrary.org/obo/MP_0002842;0.5;0.727272727;0.352941176;0.099975321;0.142857111;0.082921229;0;0.585369407;0;0;0.351605423;FALSCH;FALSCH;3;3
http://purl.obolibrary.org/obo/HP_0100026;http://purl.obolibrary.org/obo/MP_0006093;0.933333333;0.875;0.866666667;0.499999168;0.25;0.333331826;1;0.248069469;0.5;0.25;0.941468872;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0031053;http://purl.obolibrary.org/obo/MP_0010526;0.692307692;0.7;0;0.199950642;0.142856905;0;0.707106781;0.516046847;0;1;1;FALSCH;FALSCH;3;3
http://purl.obolibrary.org/obo/HP_0003100;http://purl.obolibrary.org/obo/MP_0008150;0.529411765;0.64;0.473684211;0.11108369;0.099999977;0.090886656;0.25819889;0.355334527;0.23570226;0.25;0.057353933;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0040062;http://purl.obolibrary.org/obo/MP_0008155;0.5;0;0.529411765;0.111036589;0;0.11108369;0.353553391;0;0.316227766;1;1;FALSCH;FALSCH;2;3
http://purl.obolibrary.org/obo/HP_0007359;http://purl.obolibrary.org/obo/MP_0014120;0.6875;0.653846154;0.6875;0.1666611;0.099999992;0.1666611;0;0.145478593;0;0;0;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0007656;http://purl.obolibrary.org/obo/MP_0001347;0.6875;0.608695652;0.647058824;0.1666611;0.099999834;0.142852371;0.333333333;0.109108945;0.288675135;1;1;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0001844;http://purl.obolibrary.org/obo/MP_0009049;0.631578947;0.75;0.684210526;0.124998464;0.142857139;0.142856497;0.288675135;0.277350098;0;0.008695652;0.273798126;FALSCH;FALSCH;2;3
http://purl.obolibrary.org/obo/HP_0012253;http://purl.obolibrary.org/obo/MP_0014200;0.944444444;0.923076923;0;0.499999959;0.333333333;0;0.75;0.96875;0;0;0.194584241;WAHR;FALSCH;2;3
http://purl.obolibrary.org/obo/HP_0005103;http://purl.obolibrary.org/obo/MP_0003737;0.529411765;0.608695652;0;0.11108369;0.099999834;0;0.25819889;0.123091491;0;1;1;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0030374;http://purl.obolibrary.org/obo/MP_0008729;0.65;0.511111111;0;0.124999435;0.043478261;0;0.547722558;0.583862194;0;0;0;FALSCH;FALSCH;2;3
http://purl.obolibrary.org/obo/HP_0005150;http://purl.obolibrary.org/obo/MP_0004116;0.9375;0.769230769;0.736842105;0.499999694;0.142857142;0.166666389;0.866025404;0.47646289;0.516397779;0;0;WAHR;FALSCH;2;3
http://purl.obolibrary.org/obo/HP_0000554;http://purl.obolibrary.org/obo/MP_0005515;0.714285714;0.68;0.125;0.328871433;0.111111102;0.057764645;1;0.52615222;0;0;0;WAHR;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0031189;http://purl.obolibrary.org/obo/MP_0005162;0.545454545;0.740740741;0.545454545;0.165842459;0.124999999;0.165842459;0;0.29633363;0;1;1;FALSCH;FALSCH;3;3
http://purl.obolibrary.org/obo/HP_0002089;http://purl.obolibrary.org/obo/MP_0003641;0.466666667;0;0.421052632;0.110908655;0;0.083277442;0;0;0;0;0;FALSCH;FALSCH;2;3
http://purl.obolibrary.org/obo/HP_0002984;http://purl.obolibrary.org/obo/MP_0004355;0.625;0.636363636;0.578947368;0.142844172;0.111110926;0.1111074;0.353553391;0.534522484;0;0;0;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0001691;http://purl.obolibrary.org/obo/MP_0010612;0.8125;0.851851852;0.631578947;0.24999887;0.2;0.124998464;0.577350269;0.75055535;0.25;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0012115;http://purl.obolibrary.org/obo/MP_0001860;0.266666667;0.565217391;0.333333333;0.080335632;0.09090868;0.089692209;0;0.301511345;0;0;0;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0030992;http://purl.obolibrary.org/obo/MP_0009143;0.947368421;0.703703704;0.772727273;0.499999985;0.11111111;0.166666653;1;0.646843159;0.670820393;0;0.625;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0011885;http://purl.obolibrary.org/obo/MP_0006203;0.75;0.523809524;0.75;0.249938303;0.090906054;0.249938303;0.707106781;0.400891863;0.353553391;0.133333333;0.780878719;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0004315;http://purl.obolibrary.org/obo/MP_0001805;0.705882353;0.615384615;0.647058824;0.166664619;0.09090907;0.142852371;0.866025404;0.358568583;0.577350269;0;0.674297972;FALSCH;FALSCH;3;4
http://purl.obolibrary.org/obo/HP_0000970;http://purl.obolibrary.org/obo/MP_0013368;0.368421053;0.52173913;0.4;0.076782915;0.083332309;0.099505475;0;0;0;0;0;FALSCH;FALSCH;3;3
http://purl.obolibrary.org/obo/HP_0001896;http://purl.obolibrary.org/obo/MP_0008941;0.846153846;0.818181818;0.529411765;0.333322199;0.199999994;0.11108369;1;0.589255651;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0010450;http://purl.obolibrary.org/obo/MP_0010884;0.785714286;0.857142857;0.923076923;0.249991649;0.249999992;0.499993856;0.5;0.628970902;1;0;0;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0002789;http://purl.obolibrary.org/obo/MP_0005426;0.777777778;0.8;0.5;0.332725966;0.249996928;0.164435716;1;0.40824829;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0030760;http://purl.obolibrary.org/obo/MP_0003985;0.916666667;0.84;0.6;0.499983299;0.2;0.142821887;1;0.380319415;0.5;0.5;0.447213595;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0030075;http://purl.obolibrary.org/obo/MP_0009508;0.705882353;0.592592593;0.6875;0.166664619;0.083333315;0.1666611;0.40824829;0.106600358;0.5;1;1;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0030680;http://purl.obolibrary.org/obo/MP_0002127;0.909090909;0.761904762;0.75;0.333333332;0.166666629;0.142857139;0.670820393;0.666666667;0;0.118230359;0.66089108;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0100783;http://purl.obolibrary.org/obo/MP_0000629;0.4375;0.68;0.5;0.09981779;0.111111102;0.124772237;0;0.426401433;0.353553391;1;1;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0000498;http://purl.obolibrary.org/obo/MP_0005251;0.818181818;0.875;0.727272727;0.33325107;0.333332779;0.249832325;1;0.75;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0005506;http://purl.obolibrary.org/obo/MP_0005481;0.789473684;0.769230769;0.789473684;0.199999878;0.142857142;0.199999878;0.516397779;0.261116484;0.25819889;1;1;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0011073;http://purl.obolibrary.org/obo/MP_0013129;0.588235294;0.608695652;0.555555556;0.124988651;0.099999834;0.111101023;0.288675135;0.174077656;0;0;0.045643546;FALSCH;FALSCH;3;3
http://purl.obolibrary.org/obo/HP_0000083;http://purl.obolibrary.org/obo/MP_0003606;0.6;0.65625;0.615384615;0.142821887;0.083333333;0.166554883;0;0.453557368;0.5;0;0;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0100546;http://purl.obolibrary.org/obo/MP_0006135;0.833333333;0.65;0;0.333303068;0.124999435;0;0.816496581;0.6;0;0;0;FALSCH;FALSCH;2;4
http://purl.obolibrary.org/obo/HP_0011380;http://purl.obolibrary.org/obo/MP_0002428;0.85;0.863636364;0;0.249999979;0.249999997;0;0.40824829;0.597762578;0;0.12;0.478151704;WAHR;FALSCH;3;3
http://purl.obolibrary.org/obo/HP_0400004;http://purl.obolibrary.org/obo/MP_0020085;0.7;0.555555556;0.4375;0.249544474;0.07692303;0.09981779;0.5;0.442718872;0.353553391;1;1;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0002758;http://purl.obolibrary.org/obo/MP_0003560;0.888888889;0.766666667;0.888888889;0.49966465;0.125;0.49966465;1;0.447315039;0;0;0.43519414;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0001978;http://purl.obolibrary.org/obo/MP_0000240;0.941176471;0.888888889;0.052631579;0.499999887;0.25;0.024321956;1;0.575223742;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0012790;http://purl.obolibrary.org/obo/MP_0008273;0.9375;0.64516129;0;0.499999694;0.083333333;0;0.866025404;0.645881335;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0040210;http://purl.obolibrary.org/obo/MP_0005320;0.705882353;0.64;0;0.166664619;0.099999977;0;0.577350269;0.557773351;0;0;0;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0005442;http://purl.obolibrary.org/obo/MP_0003840;0.65;0.714285714;0.619047619;0.124999435;0.111111111;0.111110609;0.5;0.322748612;0.25;0;0;FALSCH;FALSCH;2;3
http://purl.obolibrary.org/obo/HP_0002180;http://purl.obolibrary.org/obo/MP_0002229;0.909090909;0.8;0.769230769;0.499954602;0.199999955;0.249977301;1;0.327326835;0;0;0.370851132;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0002380;http://purl.obolibrary.org/obo/MP_0009046;0.4;0.733333333;0.4;0.099505475;0.111111111;0.099505475;0;0.294292132;0;0;0.02548236;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0010546;http://purl.obolibrary.org/obo/MP_0005424;0.3;0.666666667;0.444444444;0.066336984;0.083333333;0.090848118;0;0.362284419;0;0;0;FALSCH;FALSCH;3;3
http://purl.obolibrary.org/obo/HP_0002982;http://purl.obolibrary.org/obo/MP_0004358;0.461538462;0.818181818;0.416666667;0.124381844;0.199999994;0.123326787;0;0.476289672;0;0;0;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0000773;http://purl.obolibrary.org/obo/MP_0004672;0.888888889;0.590909091;0.4375;0.49966465;0.099999548;0.09981779;1;0.129099445;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0002980;http://purl.obolibrary.org/obo/MP_0004371;0.4375;0.666666667;0.375;0.09981779;0.111111086;0.090459523;0;0.452910814;0;0;0;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0001332;http://purl.obolibrary.org/obo/MP_0005323;0.777777778;0.785714286;0;0.332725966;0.142857143;0;1;0.226277864;0;0;0.071795816;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0000979;http://purl.obolibrary.org/obo/MP_0011515;0.8;0.621621622;0.666666667;0.48201379;0.066666667;0.321342527;1;0.257843139;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0002860;http://purl.obolibrary.org/obo/MP_0004207;0.866666667;0.666666667;0.066666667;0.333331826;0.099999997;0.03080781;0.774596669;0.273576452;0;0.333333333;0.692902328;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0012107;http://purl.obolibrary.org/obo/MP_0008159;0.882352941;0.72;0.5;0.333333129;0.124999996;0.099975321;0.577350269;0.534522484;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0001667;http://purl.obolibrary.org/obo/MP_0000276;0.882352941;0.558823529;0.941176471;0.333333129;0.062499999;0.499999887;0.577350269;0.467146933;1;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0000410;http://purl.obolibrary.org/obo/MP_0004741;0.647058824;0.913043478;0;0.142852371;0.333333333;0;0.666666667;0.653464039;0;1;1;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0001004;http://purl.obolibrary.org/obo/MP_0003390;0.777777778;0.807692308;0.1;0.332725966;0.166666666;0.046211716;1;0.195180015;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0100604;http://purl.obolibrary.org/obo/MP_0003780;0.555555556;0.607142857;0.555555556;0.111101023;0.083333326;0.111101023;0.25;0.399361532;0.25;0;0;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0000480;http://purl.obolibrary.org/obo/MP_0010715;0.846153846;0.545454545;0.733333333;0.333322199;0.090907974;0.199993319;0.5;0.356348323;0.353553391;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0045041;http://purl.obolibrary.org/obo/MP_0005571;0.833333333;0.034482759;0.380952381;0.249999847;0.015935074;0.071380664;0.670820393;0;0.516397779;0;0;FALSCH;FALSCH;2;4
http://purl.obolibrary.org/obo/HP_3000066;http://purl.obolibrary.org/obo/MP_3000005;0.9375;0.466666667;0.882352941;0.499999694;0.058823432;0.333333129;1;0.172345497;0.5;0;0;FALSCH;FALSCH;2;4
http://purl.obolibrary.org/obo/HP_0001000;http://purl.obolibrary.org/obo/MP_0002095;0.833333333;0.75;0.7;0.249999847;0.142857139;0.142856905;0.577350269;0.527046277;0.288675135;0.019417476;0.334403298;WAHR;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0001649;http://purl.obolibrary.org/obo/MP_0002626;0.461538462;0.68;0.777777778;0.124381844;0.111111102;0.332725966;0;0.260874597;1;0.037037037;0.39721682;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0040299;http://purl.obolibrary.org/obo/MP_0002702;0.941176471;0;0.882352941;0.499999887;0;0.333333129;1;0;0.365148372;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0000816;http://purl.obolibrary.org/obo/MP_0010958;0.684210526;0.5625;0.722222222;0.142856497;0.066666665;0.166665913;0.223606798;0.226778684;0.223606798;0;0;FALSCH;FALSCH;3;3
http://purl.obolibrary.org/obo/HP_0031105;http://purl.obolibrary.org/obo/MP_0001120;0.941176471;0.652173913;0.823529412;0.499999887;0.111111043;0.249999584;1;0.577350269;0.666666667;0.08974359;0.635854836;WAHR;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0430005;http://purl.obolibrary.org/obo/MP_0000100;0.777777778;0.6;0.722222222;0.199999667;0.090909035;0.166665913;0.5;0.460739299;0.288675135;0;0;FALSCH;FALSCH;2;3
http://purl.obolibrary.org/obo/HP_0012574;http://purl.obolibrary.org/obo/MP_0011427;0.764705882;0.8;0.833333333;0.199999096;0.166666666;0.249999847;0.40824829;0.261711961;0.353553391;1;1;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0008208;http://purl.obolibrary.org/obo/MP_0003493;0.8125;0.548387097;0;0.24999887;0.066666661;0;0.816496581;0.464758002;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0009803;http://purl.obolibrary.org/obo/MP_0002543;0.444444444;0.583333333;0.6875;0.090848118;0.09090894;0.1666611;0;0.182574186;0.353553391;0;0;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0006827;http://purl.obolibrary.org/obo/MP_0012712;0.722222222;0;0;0.166665913;0;0;0.516397779;0;0;0;0;FALSCH;FALSCH;3;3
http://purl.obolibrary.org/obo/HP_0002953;http://purl.obolibrary.org/obo/MP_0004626;0.777777778;0;0;0.199999667;0;0;0.816496581;0;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0008222;http://purl.obolibrary.org/obo/MP_0001926;0.916666667;0;0.833333333;0.499983299;0;0.333303068;1;0;0.5;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0012261;http://purl.obolibrary.org/obo/MP_0011055;0.947368421;0.548387097;0.947368421;0.499999985;0.066666661;0.499999985;1;0.483493778;0.894427191;0;0.387298335;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0001700;http://purl.obolibrary.org/obo/MP_0006085;0.733333333;0.714285714;0.857142857;0.199993319;0.111111111;0.333329237;0.5;0.349927106;1;1;1;FALSCH;FALSCH;4;3
http://purl.obolibrary.org/obo/HP_0011611;http://purl.obolibrary.org/obo/MP_0004157;0.928571429;0.6;0.066666667;0.49999774;0.076923075;0.03080781;1;0.091927712;0;0.666666667;0.754851356;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0001942;http://purl.obolibrary.org/obo/MP_0012551;0.846153846;0.678571429;0;0.333322199;0.099999999;0;1;0.38549554;0;0;0.40824829;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/HP_0004605;http://purl.obolibrary.org/obo/MP_0004668;0.764705882;0.739130435;0;0.199999096;0.142857131;0;0.866025404;0.514259477;0;1;1;FALSCH;FALSCH;3;4
http://purl.obolibrary.org/obo/HP_0009927;http://purl.obolibrary.org/obo/MP_0000450;0.466666667;0.681818182;0.5;0.110908655;0.124999924;0.111036589;0;0.326598632;0.288675135;1;1;FALSCH;FALSCH;2;3
http://purl.obolibrary.org/obo/HP_0001947;http://purl.obolibrary.org/obo/MP_0000525;0.933333333;0.692307692;0;0.499999168;0.111111108;0;1;0.17038855;0;0;0;FALSCH;FALSCH;4;4
