MP URI;HP URI;jaccardSimilarityLabels;jaccardSimilarityDefinitions;jaccardSimilaritySynonyms;sigmoidSimilarityLabels;sigmoidSimilarityDefinitions;sigmoidSimilaritySynonyms;cosineSimilarityLabels;cosineSimilarityDefinitions;cosineSimilaritySynonyms;jaccardSubtree;cosineSubtree;descendantsEvaluation;hasLoop;silverMapping;ourScore
http://purl.obolibrary.org/obo/MP_0014065;http://purl.obolibrary.org/obo/HP_0100315;1;0.03030303;0.083333333;0.999909204;0.01400355;0.038509763;1;0;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0010743;http://purl.obolibrary.org/obo/HP_0000270;0.933333333;0.575757576;0.8125;0.499999168;0.066666666;0.24999887;1;0.622189896;0.577350269;0;0.267261242;FALSCH;FALSCH;2;4
http://purl.obolibrary.org/obo/MP_0003740;http://purl.obolibrary.org/obo/HP_0005473;0.933333333;0.608695652;0;0.499999168;0.099999834;0;1;0.178174161;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0003749;http://purl.obolibrary.org/obo/HP_0002714;0.875;0.68;0.6875;0.333332779;0.111111102;0.1666611;0.75;0.664694051;0.353553391;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0006115;http://purl.obolibrary.org/obo/HP_0010883;0.916666667;0.714285714;0.75;0.499983299;0.142857055;0.249938303;1;0.707106781;0.816496581;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0002110;http://purl.obolibrary.org/obo/HP_0011297;0.9375;0.652173913;0.764705882;0.499999694;0.111111043;0.199999096;1;0.237170825;0.333333333;0.005521472;0.120669826;WAHR;FALSCH;0;3
http://purl.obolibrary.org/obo/MP_0010596;http://purl.obolibrary.org/obo/HP_0012561;0.9375;0.739130435;0;0.499999694;0.142857131;0;1;0.736842105;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0030049;http://purl.obolibrary.org/obo/HP_0011220;0.857142857;0.833333333;0.857142857;0.333329237;0.199999999;0.333329237;1;0.825028647;1;1;1;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0005084;http://purl.obolibrary.org/obo/HP_0012437;0.933333333;0.739130435;0.933333333;0.499999168;0.142857131;0.499999168;1;0.545544726;1;0.041666667;0.5958006;WAHR;FALSCH;4;3
http://purl.obolibrary.org/obo/MP_0001926;http://purl.obolibrary.org/obo/HP_0008222;0.916666667;0;0.916666667;0.499983299;0;0.499983299;1;0;1;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0011055;http://purl.obolibrary.org/obo/HP_0012261;0.947368421;0.548387097;0;0.499999985;0.066666661;0;1;0.483493778;0;0;0.387298335;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0005361;http://purl.obolibrary.org/obo/HP_0012506;0.866666667;0.875;0;0.333331826;0.25;0;1;0.516397779;0;0;0.696310624;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0012550;http://purl.obolibrary.org/obo/HP_0005972;0.923076923;0.566666667;0;0.499993856;0.071428566;0;1;0.25;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0006235;http://purl.obolibrary.org/obo/HP_0011500;0.777777778;0.444444444;0.214285714;0.332725966;0.090848118;0.075429021;1;0;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0002106;http://purl.obolibrary.org/obo/HP_0011804;0.944444444;0.636363636;0.85;0.499999959;0.111110926;0.249999979;1;0.19245009;0.577350269;0.011320755;0.48385604;WAHR;FALSCH;4;3
http://purl.obolibrary.org/obo/MP_0004157;http://purl.obolibrary.org/obo/HP_0011611;0.928571429;0.6;0.625;0.49999774;0.076923075;0.142844172;1;0.091927712;0.577350269;0.25;0.754851356;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0012551;http://purl.obolibrary.org/obo/HP_0001942;0.846153846;0.678571429;0;0.333322199;0.099999999;0;1;0.38549554;0;0;0.40824829;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0006253;http://purl.obolibrary.org/obo/HP_0030084;0.9;0.592592593;0.315789474;0.499876605;0.083333315;0.07107534;1;0.2;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0001948;http://purl.obolibrary.org/obo/HP_0000076;0.866666667;0.678571429;0.6;0.333331826;0.099999999;0.142821887;1;0.650011246;0.5;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0009646;http://purl.obolibrary.org/obo/HP_0100577;0.875;0.695652174;0.777777778;0.333332779;0.124999972;0.199999667;1;0.387298335;0.516397779;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0000525;http://purl.obolibrary.org/obo/HP_0001947;0.933333333;0.692307692;0.65;0.499999168;0.111111108;0.124999435;1;0.17038855;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0003346;http://purl.obolibrary.org/obo/HP_0011957;0.944444444;0.740740741;0.722222222;0.499999959;0.124999999;0.166665913;1;0.545920834;0.288675135;0;0;FALSCH;FALSCH;2;4
http://purl.obolibrary.org/obo/MP_0003554;http://purl.obolibrary.org/obo/HP_0001741;0.714285714;0.740740741;0;0.328871433;0.124999999;0;1;0.631578947;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0013127;http://purl.obolibrary.org/obo/HP_0000421;0.75;0.692307692;0.2;0.331684918;0.111111108;0.069626789;1;0.269679945;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0002069;http://purl.obolibrary.org/obo/HP_0040202;0.944444444;0;0;0.499999959;0;0;1;0;0;0.090909091;0.39840431;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0004329;http://purl.obolibrary.org/obo/HP_0031000;0.882352941;0.727272727;0;0.333333129;0.142857111;0;1;0.757240185;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0014067;http://purl.obolibrary.org/obo/HP_0100316;1;0.555555556;0;0.999966597;0.058823529;0;1;0.23394386;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0005312;http://purl.obolibrary.org/obo/HP_0001698;0.866666667;0.666666667;0.588235294;0.333331826;0.111111086;0.124988651;1;0.365148372;0;0.333333333;0.447213595;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0004057;http://purl.obolibrary.org/obo/HP_0031196;0.941176471;0.904761905;0;0.499999887;0.33333333;0;1;0.928571429;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0001554;http://purl.obolibrary.org/obo/HP_0030781;0.941176471;0.916666667;0;0.499999887;0.333333333;0;1;0.945905303;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0001654;http://purl.obolibrary.org/obo/HP_0002605;0.846153846;0.666666667;0;0.333322199;0.111111086;0;1;0.089087081;0;0;0.742307489;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0001634;http://purl.obolibrary.org/obo/HP_0011029;0.846153846;0.666666667;0.6;0.333322199;0.111111086;0.142821887;1;0.416666667;0.5;0.064516129;0.930817872;WAHR;FALSCH;4;3
http://purl.obolibrary.org/obo/MP_0008720;http://purl.obolibrary.org/obo/HP_0040238;0.944444444;0.782608696;0;0.499999959;0.166666662;0;1;0.33968311;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0011852;http://purl.obolibrary.org/obo/HP_0010479;0.833333333;0.791666667;0.769230769;0.333303068;0.166666665;0.249977301;1;0.617032053;0.5;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0001548;http://purl.obolibrary.org/obo/HP_0003077;0.818181818;0.608695652;0.333333333;0.33325107;0.099999834;0.076542673;1;0.377964473;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0008950;http://purl.obolibrary.org/obo/HP_0004756;0.866666667;0.636363636;0;0.333331826;0.076923077;0;1;0.349148624;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0003273;http://purl.obolibrary.org/obo/HP_0002588;0.909090909;0.739130435;0;0.499954602;0.142857131;0;1;0.55634864;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0004939;http://purl.obolibrary.org/obo/HP_0002846;0.9375;0.586206897;0.6;0.499999694;0.076923071;0.111109746;1;0.158113883;0.25;0;0.509939596;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0003928;http://purl.obolibrary.org/obo/HP_0031862;0.9375;0.916666667;0;0.499999694;0.333333333;0;1;0.95;0;1;1;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0010408;http://purl.obolibrary.org/obo/HP_0011567;0.941176471;0.764705882;0;0.499999887;0.111111111;0;1;0.376149675;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0000650;http://purl.obolibrary.org/obo/HP_0011599;0.8;0.678571429;0;0.333109767;0.099999999;0;1;0.734017746;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0003898;http://purl.obolibrary.org/obo/HP_0025074;0.9375;0.676470588;0;0.499999694;0.083333333;0;1;0.490653381;0;0;0.569613796;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0012711;http://purl.obolibrary.org/obo/HP_0100562;0.8;0.666666667;0.333333333;0.333109767;0.111111086;0.076542673;1;0.353553391;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0002773;http://purl.obolibrary.org/obo/HP_0030344;0.947368421;0.633333333;0.894736842;0.499999985;0.083333332;0.333333306;1;0.415139044;0.8;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0030462;http://purl.obolibrary.org/obo/HP_0030757;0.9;0.76;0.583333333;0.499876605;0.142857141;0.166362983;1;0.824085643;0.5;0;0.666666667;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0003395;http://purl.obolibrary.org/obo/HP_0031251;0.95;0.68;0;0.499999994;0.111111102;0;1;0.26148818;0;0.083333333;0.802364448;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0010477;http://purl.obolibrary.org/obo/HP_0030882;0.846153846;0.633333333;0.5;0.333322199;0.083333332;0.111036589;1;0.67474777;0.666666667;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0005645;http://purl.obolibrary.org/obo/HP_0012285;0.941176471;0.642857143;0;0.499999887;0.090909088;0;1;0.485642931;0;0;0.16495722;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0005244;http://purl.obolibrary.org/obo/HP_0011851;0.833333333;0.681818182;0;0.333303068;0.124999924;0;1;0.338061702;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0002899;http://purl.obolibrary.org/obo/HP_0012378;0.75;0.592592593;0.75;0.331684918;0.083333315;0.331684918;1;0;1;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0002065;http://purl.obolibrary.org/obo/HP_0100852;0.95;0.666666667;0;0.499999994;0.099999997;0;1;0.129099445;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0006118;http://purl.obolibrary.org/obo/HP_0025578;0.923076923;0.741935484;0;0.499993856;0.111111111;0;1;0.620173673;0;1;1;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0030248;http://purl.obolibrary.org/obo/HP_0002010;0.818181818;0;0.5;0.33325107;0;0.099975321;1;0;0.353553391;1;1;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0001947;http://purl.obolibrary.org/obo/HP_0031602;0.928571429;0.730769231;0.705882353;0.49999774;0.124999999;0.166664619;1;0.418330013;0.666666667;0;0.790569415;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0012506;http://purl.obolibrary.org/obo/HP_0012444;0.833333333;0.678571429;0.466666667;0.333303068;0.099999999;0.110908655;1;0.297939786;0.5;0;0.60960061;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0013547;http://purl.obolibrary.org/obo/HP_0011819;0.928571429;0.666666667;0.526315789;0.49999774;0.083333333;0.09999092;1;0.752923252;0.670820393;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0002272;http://purl.obolibrary.org/obo/HP_0001311;0.95;0.791666667;0.9;0.499999994;0.166666665;0.333333323;1;0.327968025;0;0.006802721;0.104713746;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0002810;http://purl.obolibrary.org/obo/HP_0001935;0.916666667;0.769230769;0;0.499983299;0.142857142;0;1;0.417620168;0;0.5;0.912870929;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0000937;http://purl.obolibrary.org/obo/HP_0002450;0.9375;0.6;0.722222222;0.499999694;0.090909035;0.166665913;1;0.36860489;0.670820393;0;0.541352197;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0002926;http://purl.obolibrary.org/obo/HP_0002251;0.909090909;0.655172414;0.833333333;0.499954602;0.09090909;0.333303068;1;0.406744608;0.5;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0009434;http://purl.obolibrary.org/obo/HP_0002385;0.857142857;0.652173913;0.428571429;0.497527377;0.111111043;0.110561639;1;0.400891863;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0012080;http://purl.obolibrary.org/obo/HP_0012281;0.923076923;0.68;0.470588235;0.499993856;0.111111102;0.09993293;1;0.676123404;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0014064;http://purl.obolibrary.org/obo/HP_0100317;0.888888889;0.913043478;0.888888889;0.333333258;0.333333333;0.333333258;1;0.9375;0.666666667;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0030034;http://purl.obolibrary.org/obo/HP_0005280;0.923076923;0.571428571;0.6;0.499993856;0.07692306;0.142821887;1;0.707106781;0.666666667;1;1;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0001314;http://purl.obolibrary.org/obo/HP_0007957;0.923076923;0.65;0.6875;0.499993856;0.124999435;0.1666611;1;0.169030851;0.353553391;0.055555556;0.058025885;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0001917;http://purl.obolibrary.org/obo/HP_0030746;0.9375;0.842105263;0;0.499999694;0.249999944;0;1;0.745355992;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0001544;http://purl.obolibrary.org/obo/HP_0011025;0.952380952;0.80952381;0.909090909;0.499999998;0.199999983;0.333333332;1;0.272165527;0.670820393;0.045996593;0.563677126;WAHR;FALSCH;4;3
http://purl.obolibrary.org/obo/MP_0011250;http://purl.obolibrary.org/obo/HP_0031565;0.928571429;0.931034483;0;0.49999774;0.333333333;0;1;0.984375;0;1;1;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0001588;http://purl.obolibrary.org/obo/HP_0011902;0.923076923;0.769230769;0.571428571;0.499993856;0.142857142;0.142761329;1;0.837435789;0.5;0;0.618002171;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0030615;http://purl.obolibrary.org/obo/HP_0003219;0.875;0.708333333;0;0.333332779;0.12499999;0;1;0.688530373;0;1;1;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0004512;http://purl.obolibrary.org/obo/HP_0000458;0.857142857;0.4;0.272727273;0.497527377;0.062494325;0.100572028;1;0.501114829;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0005546;http://purl.obolibrary.org/obo/HP_0011506;0.941176471;0.666666667;0;0.499999887;0.090909091;0;1;0.593969696;0;0;0.439155033;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0005036;http://purl.obolibrary.org/obo/HP_0002014;0.714285714;0.76;0.625;0.328871433;0.142857141;0.246653575;1;0.384900179;0;0.1;0.78406256;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0001431;http://purl.obolibrary.org/obo/HP_0100738;0.933333333;0.72;0.933333333;0.499999168;0.124999996;0.499999168;1;0.26148818;1;0.029411765;0.063103729;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0003307;http://purl.obolibrary.org/obo/HP_0002021;0.846153846;0.75;0;0.333322199;0.142857139;0;1;0.425628265;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0005243;http://purl.obolibrary.org/obo/HP_0012151;0.888888889;0.8;0;0.49966465;0.199999955;0;1;0.424264069;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0005134;http://purl.obolibrary.org/obo/HP_0031098;0.95;0.633333333;0.375;0.499999994;0.083333332;0.062484576;1;0.822709404;0.288675135;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0002591;http://purl.obolibrary.org/obo/HP_0025066;0.933333333;0.65625;0.555555556;0.499999168;0.083333333;0.111101023;1;0.310529502;0.288675135;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0003318;http://purl.obolibrary.org/obo/HP_0004792;0.933333333;0.727272727;0;0.499999168;0.142857111;0;1;0.470870956;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0003897;http://purl.obolibrary.org/obo/HP_0012249;0.933333333;0.575;0;0.499999168;0.055555556;0;1;0.600789241;0;0;0.395091839;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0003624;http://purl.obolibrary.org/obo/HP_0100519;0.833333333;0.56;0.307692308;0.493307149;0.083333195;0.096402758;1;0;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0010128;http://purl.obolibrary.org/obo/HP_0011106;0.818181818;0.833333333;0.375;0.33325107;0.199999999;0.090459523;1;0.509524665;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0008397;http://purl.obolibrary.org/obo/HP_0030334;0.964285714;0.848484848;0;0.5;0.166666667;0;1;0.448542614;0;0;0.71519854;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0000108;http://purl.obolibrary.org/obo/HP_0100629;0.833333333;0.8;0.833333333;0.333303068;0.166666666;0.333303068;1;0.426561704;1;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0002441;http://purl.obolibrary.org/obo/HP_0001911;0.941176471;0.68;0.7;0.499999887;0.111111102;0.142856905;1;0.257247878;0;0.024390244;0.360564367;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0012011;http://purl.obolibrary.org/obo/HP_0002373;0.818181818;0.724137931;0.526315789;0.33325107;0.111111111;0.09999092;1;0.204465205;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0030884;http://purl.obolibrary.org/obo/HP_0000897;0.909090909;0.741935484;0;0.499954602;0.111111111;0;1;0.31388241;0;1;1;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0013372;http://purl.obolibrary.org/obo/HP_0000975;0.9;0.642857143;0.277777778;0.499876605;0.090909088;0.07047245;1;0.182574186;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0006063;http://purl.obolibrary.org/obo/HP_0025576;0.944444444;0.916666667;0;0.499999959;0.333333333;0;1;0.958333333;0;0;0.511495755;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0003702;http://purl.obolibrary.org/obo/HP_0031411;0.9375;0.827586207;0;0.499999694;0.166666667;0;1;0.409673245;0;0.2;0.875;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0000189;http://purl.obolibrary.org/obo/HP_0001943;0.833333333;0.68;0.210526316;0.333303068;0.111111102;0.060251724;1;0.441941738;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0011012;http://purl.obolibrary.org/obo/HP_0002110;0.833333333;0.714285714;0.45;0.333303068;0.111111111;0.083312768;1;0.433012702;0;0;0;WAHR;FALSCH;4;3
http://purl.obolibrary.org/obo/MP_0009645;http://purl.obolibrary.org/obo/HP_0020074;0.8;0.75;0;0.333109767;0.166666565;0;1;0.503952631;0;0;0;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0014157;http://purl.obolibrary.org/obo/HP_0000522;0.857142857;0.5;0.235294118;0.497527377;0.076922132;0.068859113;1;0.363803438;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0010597;http://purl.obolibrary.org/obo/HP_0031569;0.9375;0.689655172;0.8125;0.499999694;0.1;0.24999887;1;0.53544967;0.866025404;1;1;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0008388;http://purl.obolibrary.org/obo/HP_0004840;0.928571429;0.769230769;0.866666667;0.49999774;0.142857142;0.333331826;1;0.500278009;0.666666667;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0003540;http://purl.obolibrary.org/obo/HP_0030011;0.857142857;0.75;0;0.333329237;0.125;0;1;0.48850421;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0006278;http://purl.obolibrary.org/obo/HP_0004942;0.928571429;0.628571429;0.619047619;0.49999774;0.071428571;0.111110609;1;0.550288017;0;0.052631579;0.766886275;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0010559;http://purl.obolibrary.org/obo/HP_0012722;0.833333333;0.826086957;0;0.333303068;0.199999998;0;1;0.448321933;0;0.090909091;0.663129814;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0013546;http://purl.obolibrary.org/obo/HP_0000185;0.818181818;0.588235294;0.642857143;0.33325107;0.066666666;0.166625535;1;0.555814545;0.666666667;0.5;0.833333333;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0006327;http://purl.obolibrary.org/obo/HP_0000410;0.928571429;0.913043478;0.555555556;0.49999774;0.333333333;0.111101023;1;0.7200823;0.666666667;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0004044;http://purl.obolibrary.org/obo/HP_0002647;0.833333333;0.84;0.55;0.333303068;0.2;0.09999666;1;0.558800559;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0000609;http://purl.obolibrary.org/obo/HP_0031865;0.941176471;0.576923077;0.789473684;0.499999887;0.083333282;0.199999878;1;0.372677996;0.666666667;0.0625;0.134303827;WAHR;FALSCH;0;3
http://purl.obolibrary.org/obo/MP_0001178;http://purl.obolibrary.org/obo/HP_0002089;0.928571429;0;0.733333333;0.49999774;0;0.199993319;1;0;0.5;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0002416;http://purl.obolibrary.org/obo/HP_0025035;0.9375;0.65625;0;0.499999694;0.083333333;0;1;0.41573971;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0010331;http://purl.obolibrary.org/obo/HP_0025201;0.928571429;0.68;0;0.49999774;0.111111102;0;1;0.606478435;0;0;0.572158832;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0005163;http://purl.obolibrary.org/obo/HP_0009914;0.875;0.75;0.454545455;0.499088949;0.125;0.1409449;1;0.512703446;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0006077;http://purl.obolibrary.org/obo/HP_0000023;0.909090909;0.692307692;0;0.499954602;0.111111108;0;1;0.634335047;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0001665;http://purl.obolibrary.org/obo/HP_0002028;0.909090909;0.423076923;0.909090909;0.499954602;0.062497912;0.499954602;1;0.162221421;1;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0005296;http://purl.obolibrary.org/obo/HP_0031095;0.9375;0.652173913;0;0.499999694;0.111111043;0;1;0.664410597;0;0.022727273;0.396576074;WAHR;FALSCH;4;3
http://purl.obolibrary.org/obo/MP_0030066;http://purl.obolibrary.org/obo/HP_0011219;0.818181818;0.678571429;0.666666667;0.33325107;0.099999999;0.166651534;1;0.597614305;0.353553391;1;1;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0030171;http://purl.obolibrary.org/obo/HP_0007886;0.933333333;0.72;0.444444444;0.499999168;0.124999996;0.090848118;1;0.341565026;0.333333333;1;1;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0003179;http://purl.obolibrary.org/obo/HP_0001873;0.928571429;0.75;0.388888889;0.49999774;0.142857139;0.083181491;1;0.400891863;0;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0003756;http://purl.obolibrary.org/obo/HP_0100737;0.9375;0;0.777777778;0.499999694;0;0.199999667;1;0;0.447213595;0.05;0.230010444;WAHR;FALSCH;3;3
http://purl.obolibrary.org/obo/MP_0002932;http://purl.obolibrary.org/obo/HP_0001367;0.9375;0.708333333;0.684210526;0.499999694;0.12499999;0.142856497;1;0.568037557;0;0.010869565;0.132855807;WAHR;FALSCH;4;3
http://purl.obolibrary.org/obo/MP_0010637;http://purl.obolibrary.org/obo/HP_0001688;0.916666667;0.655172414;0;0.499983299;0.09090909;0;1;0.206559112;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0009744;http://purl.obolibrary.org/obo/HP_0100259;0.923076923;0.75;0.733333333;0.499993856;0.142857139;0.199993319;1;0.580760045;0.5;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0010409;http://purl.obolibrary.org/obo/HP_0010774;0.8;0.727272727;0.384615385;0.333109767;0.1;0.109623811;1;0.289072716;0;0;0.670820393;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0011738;http://purl.obolibrary.org/obo/HP_0012050;0.833333333;0.769230769;0.1875;0.493307149;0.142857142;0.064653447;1;0.534522484;0;1;1;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0003342;http://purl.obolibrary.org/obo/HP_0001747;0.833333333;0.642857143;0;0.333303068;0.090909088;0;1;0.220415508;0;1;1;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0000416;http://purl.obolibrary.org/obo/HP_0008070;0.888888889;0.681818182;0.888888889;0.49966465;0.124999924;0.49966465;1;0.223606798;1;0;0;FALSCH;FALSCH;4;4
http://purl.obolibrary.org/obo/MP_0002151;http://purl.obolibrary.org/obo/HP_0410043;0.9375;0.96;0;0.499999694;0.5;0;1;0.976744186;0;0.026315789;0.093528135;WAHR;FALSCH;0;3
http://purl.obolibrary.org/obo/MP_0002422;http://purl.obolibrary.org/obo/HP_0001912;0.933333333;0.586206897;0.764705882;0.499999168;0.076923071;0.199999096;1;0.246598481;0;0;0.46291005;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0030048;http://purl.obolibrary.org/obo/HP_0000340;0.866666667;0.689655172;0.6875;0.333331826;0.1;0.1666611;1;0.661724103;0.5;1;1;FALSCH;FALSCH;0;4
http://purl.obolibrary.org/obo/MP_0004111;http://purl.obolibrary.org/obo/HP_0006704;0.9375;0.772727273;0;0.499999694;0.166666653;0;1;0.534522484;0;0.083333333;0.789461089;FALSCH;FALSCH;0;4
